Departure Location,Departure Time,Arrival Location,Arrival Time,Flight Duration,Aircraft Type,Ticket Price,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Refund Policy,Scrape Time
TP Hồ Chí Minh (SGN),"16:00, 21/04/2025",Đà Nẵng (DAD),"17:25, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:19
TP Hồ Chí Minh (SGN),"18:40, 21/04/2025",Đà Nẵng (DAD),"20:05, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:19
TP Hồ Chí Minh (SGN),"09:05, 21/04/2025",Đà Nẵng (DAD),"10:30, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7132   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:20
TP Hồ Chí Minh (SGN),"09:10, 21/04/2025",Đà Nẵng (DAD),"10:25, 21/04/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN118   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:21
TP Hồ Chí Minh (SGN),"08:00, 21/04/2025",Đà Nẵng (DAD),"09:25, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN112   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:21
TP Hồ Chí Minh (SGN),"19:15, 21/04/2025",Đà Nẵng (DAD),"20:40, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN146   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:22
TP Hồ Chí Minh (SGN),"20:45, 21/04/2025",Đà Nẵng (DAD),"22:10, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:23
TP Hồ Chí Minh (SGN),"10:00, 21/04/2025",Đà Nẵng (DAD),"11:25, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:23
TP Hồ Chí Minh (SGN),"15:10, 21/04/2025",Đà Nẵng (DAD),"16:35, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:24
TP Hồ Chí Minh (SGN),"05:45, 21/04/2025",Đà Nẵng (DAD),"07:10, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : J,Người lớn,1,"3,120,000 VNĐ","939,000 VNĐ","4,059,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:24
TP Hồ Chí Minh (SGN),"13:20, 21/04/2025",Đà Nẵng (DAD),"14:50, 21/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : C,Người lớn,1,"3,499,000 VNĐ","969,000 VNĐ","4,468,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:25
TP Hồ Chí Minh (SGN),"11:00, 21/04/2025",Đà Nẵng (DAD),"12:25, 21/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN126   Hạng vé : C,Người lớn,1,"3,499,000 VNĐ","969,000 VNĐ","4,468,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:26
TP Hồ Chí Minh (SGN),"21:05, 22/04/2025",Đà Nẵng (DAD),"22:25, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietravel Airlines  Chuyến bay: VU680   Hạng vé : E,Người lớn,1,"378,000 VNĐ","756,000 VNĐ","1,134,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,,2025-04-12 22:01:30
TP Hồ Chí Minh (SGN),"05:00, 22/04/2025",Đà Nẵng (DAD),"06:20, 22/04/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1622   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:31
TP Hồ Chí Minh (SGN),"05:30, 22/04/2025",Đà Nẵng (DAD),"06:50, 22/04/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1620   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:32
TP Hồ Chí Minh (SGN),"06:50, 22/04/2025",Đà Nẵng (DAD),"08:10, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1632   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:32
TP Hồ Chí Minh (SGN),"06:30, 22/04/2025",Đà Nẵng (DAD),"07:55, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH150   Hạng vé : ECONOMYSMART,Người lớn,1,"639,000 VNĐ","756,000 VNĐ","1,395,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:33
TP Hồ Chí Minh (SGN),"14:10, 22/04/2025",Đà Nẵng (DAD),"15:35, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH170   Hạng vé : ECONOMYSMART,Người lớn,1,"639,000 VNĐ","756,000 VNĐ","1,395,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:33
TP Hồ Chí Minh (SGN),"05:45, 22/04/2025",Đà Nẵng (DAD),"07:10, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : T,Người lớn,1,"739,000 VNĐ","749,000 VNĐ","1,488,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:34
TP Hồ Chí Minh (SGN),"20:45, 22/04/2025",Đà Nẵng (DAD),"22:10, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : R,Người lớn,1,"849,000 VNĐ","757,000 VNĐ","1,606,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:35
TP Hồ Chí Minh (SGN),"11:30, 22/04/2025",Đà Nẵng (DAD),"13:00, 22/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7136   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:35
TP Hồ Chí Minh (SGN),"13:35, 22/04/2025",Đà Nẵng (DAD),"14:50, 22/04/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ650   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:36
TP Hồ Chí Minh (SGN),"15:40, 22/04/2025",Đà Nẵng (DAD),"17:00, 22/04/2025",1 giờ 20 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ656   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:37
TP Hồ Chí Minh (SGN),"16:15, 22/04/2025",Đà Nẵng (DAD),"17:35, 22/04/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1648   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:37
TP Hồ Chí Minh (SGN),"17:55, 22/04/2025",Đà Nẵng (DAD),"19:15, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1634   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:38
TP Hồ Chí Minh (SGN),"19:15, 22/04/2025",Đà Nẵng (DAD),"20:35, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1628   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:38
TP Hồ Chí Minh (SGN),"21:25, 22/04/2025",Đà Nẵng (DAD),"22:50, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1644   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:39
TP Hồ Chí Minh (SGN),"14:10, 22/04/2025",Đà Nẵng (DAD),"15:35, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1630   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:40
TP Hồ Chí Minh (SGN),"11:40, 22/04/2025",Đà Nẵng (DAD),"13:00, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ640   Hạng vé : U1_ECO,Người lớn,1,"740,000 VNĐ","764,000 VNĐ","1,504,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:40
TP Hồ Chí Minh (SGN),"09:35, 22/04/2025",Đà Nẵng (DAD),"10:55, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1640   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:41
TP Hồ Chí Minh (SGN),"10:25, 22/04/2025",Đà Nẵng (DAD),"11:50, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ654   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:42
TP Hồ Chí Minh (SGN),"12:15, 22/04/2025",Đà Nẵng (DAD),"13:40, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7036   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:42
TP Hồ Chí Minh (SGN),"12:20, 22/04/2025",Đà Nẵng (DAD),"13:45, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7130   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:43
TP Hồ Chí Minh (SGN),"15:10, 22/04/2025",Đà Nẵng (DAD),"16:35, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:43
TP Hồ Chí Minh (SGN),"16:00, 22/04/2025",Đà Nẵng (DAD),"17:25, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:44
TP Hồ Chí Minh (SGN),"16:40, 22/04/2025",Đà Nẵng (DAD),"18:05, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:45
TP Hồ Chí Minh (SGN),"08:00, 22/04/2025",Đà Nẵng (DAD),"09:25, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN112   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:45
TP Hồ Chí Minh (SGN),"09:05, 22/04/2025",Đà Nẵng (DAD),"10:25, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN118   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:46
TP Hồ Chí Minh (SGN),"09:05, 22/04/2025",Đà Nẵng (DAD),"10:30, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7132   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:46
TP Hồ Chí Minh (SGN),"13:20, 22/04/2025",Đà Nẵng (DAD),"14:50, 22/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:47
TP Hồ Chí Minh (SGN),"12:30, 22/04/2025",Đà Nẵng (DAD),"13:50, 22/04/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ648   Hạng vé : B1_ECO,Người lớn,1,"1,120,000 VNĐ","794,000 VNĐ","1,914,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:48
TP Hồ Chí Minh (SGN),"10:00, 22/04/2025",Đà Nẵng (DAD),"11:25, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:48
TP Hồ Chí Minh (SGN),"11:00, 22/04/2025",Đà Nẵng (DAD),"12:25, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN126   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:49
TP Hồ Chí Minh (SGN),"18:40, 22/04/2025",Đà Nẵng (DAD),"20:05, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : K,Người lớn,1,"1,349,000 VNĐ","797,000 VNĐ","2,146,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:50
TP Hồ Chí Minh (SGN),"06:55, 22/04/2025",Đà Nẵng (DAD),"08:25, 22/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN110   Hạng vé : H,Người lớn,1,"1,489,000 VNĐ","809,000 VNĐ","2,298,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:01:50
TP Hồ Chí Minh (SGN),"05:45, 22/04/2025",Đà Nẵng (DAD),"07:10, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : I,Người lớn,1,"1,887,000 VNĐ","840,000 VNĐ","2,727,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:51
TP Hồ Chí Minh (SGN),"06:30, 22/04/2025",Đà Nẵng (DAD),"07:55, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH150   Hạng vé : BUSINESSSMART,Người lớn,1,"1,919,000 VNĐ","858,000 VNĐ","2,777,000 VNĐ",14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:51
TP Hồ Chí Minh (SGN),"14:10, 22/04/2025",Đà Nẵng (DAD),"15:35, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH170   Hạng vé : BUSINESSSMART,Người lớn,1,"1,919,000 VNĐ","858,000 VNĐ","2,777,000 VNĐ",14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:01:52
TP Hồ Chí Minh (SGN),"20:45, 22/04/2025",Đà Nẵng (DAD),"22:10, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:53
TP Hồ Chí Minh (SGN),"11:30, 22/04/2025",Đà Nẵng (DAD),"13:00, 22/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7136   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:53
TP Hồ Chí Minh (SGN),"12:15, 22/04/2025",Đà Nẵng (DAD),"13:40, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7036   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:54
TP Hồ Chí Minh (SGN),"12:20, 22/04/2025",Đà Nẵng (DAD),"13:45, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7130   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:54
TP Hồ Chí Minh (SGN),"15:10, 22/04/2025",Đà Nẵng (DAD),"16:35, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:55
TP Hồ Chí Minh (SGN),"16:00, 22/04/2025",Đà Nẵng (DAD),"17:25, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:56
TP Hồ Chí Minh (SGN),"16:40, 22/04/2025",Đà Nẵng (DAD),"18:05, 22/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:56
TP Hồ Chí Minh (SGN),"09:05, 22/04/2025",Đà Nẵng (DAD),"10:25, 22/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN118   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:01:57
