Departure Location,Departure Time,Arrival Location,Arrival Time,Flight Duration,Aircraft Type,Ticket Price,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Refund Policy,Scrape Time
TP Hồ Chí Minh (SGN),"10:00, 31/05/2025",Đà Nẵng (DAD),"11:25, 31/05/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:29:30
TP Hồ Chí Minh (SGN),"11:00, 31/05/2025",Đà Nẵng (DAD),"12:25, 31/05/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN126   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:29:30
TP Hồ Chí Minh (SGN),"13:20, 31/05/2025",Đà Nẵng (DAD),"14:50, 31/05/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:29:31
TP Hồ Chí Minh (SGN),"15:10, 31/05/2025",Đà Nẵng (DAD),"16:35, 31/05/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:29:32
TP Hồ Chí Minh (SGN),"22:45, 01/06/2025",Đà Nẵng (DAD),"00:05, 02/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1650   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:38
TP Hồ Chí Minh (SGN),"21:05, 01/06/2025",Đà Nẵng (DAD),"22:25, 01/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietravel Airlines  Chuyến bay: VU680   Hạng vé : H,Người lớn,1,"498,000 VNĐ","765,000 VNĐ","1,263,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,,2025-03-31 09:29:38
TP Hồ Chí Minh (SGN),"21:10, 01/06/2025",Đà Nẵng (DAD),"22:35, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6528   Hạng vé : E,Người lớn,1,"609,000 VNĐ","738,000 VNĐ","1,347,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:39
TP Hồ Chí Minh (SGN),"22:05, 01/06/2025",Đà Nẵng (DAD),"23:30, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6518   Hạng vé : E,Người lớn,1,"609,000 VNĐ","738,000 VNĐ","1,347,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:39
TP Hồ Chí Minh (SGN),"17:55, 01/06/2025",Đà Nẵng (DAD),"19:15, 01/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1634   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:40
TP Hồ Chí Minh (SGN),"19:15, 01/06/2025",Đà Nẵng (DAD),"20:35, 01/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1628   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:41
TP Hồ Chí Minh (SGN),"06:30, 01/06/2025",Đà Nẵng (DAD),"07:55, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH150   Hạng vé : ECONOMYSMART,Người lớn,1,"919,000 VNĐ","778,000 VNĐ","1,697,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:41
TP Hồ Chí Minh (SGN),"06:55, 01/06/2025",Đà Nẵng (DAD),"08:25, 01/06/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN110   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:42
TP Hồ Chí Minh (SGN),"20:00, 01/06/2025",Đà Nẵng (DAD),"21:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7104   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:43
TP Hồ Chí Minh (SGN),"20:45, 01/06/2025",Đà Nẵng (DAD),"22:10, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:43
TP Hồ Chí Minh (SGN),"09:05, 01/06/2025",Đà Nẵng (DAD),"10:30, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH154   Hạng vé : ECONOMYSMART,Người lớn,1,"1,069,000 VNĐ","790,000 VNĐ","1,859,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:44
TP Hồ Chí Minh (SGN),"12:15, 01/06/2025",Đà Nẵng (DAD),"13:40, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6036   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:45
TP Hồ Chí Minh (SGN),"21:25, 01/06/2025",Đà Nẵng (DAD),"22:50, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1644   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:45
TP Hồ Chí Minh (SGN),"09:35, 01/06/2025",Đà Nẵng (DAD),"10:55, 01/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1640   Hạng vé : U1_ECO,Người lớn,1,"740,000 VNĐ","764,000 VNĐ","1,504,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:46
TP Hồ Chí Minh (SGN),"13:00, 01/06/2025",Đà Nẵng (DAD),"14:20, 01/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ652   Hạng vé : U1_ECO,Người lớn,1,"740,000 VNĐ","764,000 VNĐ","1,504,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:47
TP Hồ Chí Minh (SGN),"13:35, 01/06/2025",Đà Nẵng (DAD),"14:50, 01/06/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ650   Hạng vé : U1_ECO,Người lớn,1,"740,000 VNĐ","764,000 VNĐ","1,504,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:47
TP Hồ Chí Minh (SGN),"16:15, 01/06/2025",Đà Nẵng (DAD),"17:35, 01/06/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1648   Hạng vé : U1_ECO,Người lớn,1,"740,000 VNĐ","764,000 VNĐ","1,504,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:48
TP Hồ Chí Minh (SGN),"12:30, 01/06/2025",Đà Nẵng (DAD),"13:50, 01/06/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ648   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:47
TP Hồ Chí Minh (SGN),"14:10, 01/06/2025",Đà Nẵng (DAD),"15:35, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1630   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:48
TP Hồ Chí Minh (SGN),"06:50, 01/06/2025",Đà Nẵng (DAD),"08:10, 01/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1632   Hạng vé : I1_ECO,Người lớn,1,"1,000,000 VNĐ","784,000 VNĐ","1,784,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:48
TP Hồ Chí Minh (SGN),"10:25, 01/06/2025",Đà Nẵng (DAD),"11:50, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ654   Hạng vé : I1_ECO,Người lớn,1,"1,000,000 VNĐ","784,000 VNĐ","1,784,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:49
TP Hồ Chí Minh (SGN),"16:00, 01/06/2025",Đà Nẵng (DAD),"17:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:50
TP Hồ Chí Minh (SGN),"16:40, 01/06/2025",Đà Nẵng (DAD),"18:05, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:50
TP Hồ Chí Minh (SGN),"18:40, 01/06/2025",Đà Nẵng (DAD),"20:05, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:51
TP Hồ Chí Minh (SGN),"19:15, 01/06/2025",Đà Nẵng (DAD),"20:40, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN146   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:52
TP Hồ Chí Minh (SGN),"05:00, 01/06/2025",Đà Nẵng (DAD),"06:20, 01/06/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1622   Hạng vé : B1_ECO,Người lớn,1,"1,120,000 VNĐ","794,000 VNĐ","1,914,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:52
TP Hồ Chí Minh (SGN),"05:45, 01/06/2025",Đà Nẵng (DAD),"07:10, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:53
TP Hồ Chí Minh (SGN),"08:00, 01/06/2025",Đà Nẵng (DAD),"09:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN112   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:53
TP Hồ Chí Minh (SGN),"10:00, 01/06/2025",Đà Nẵng (DAD),"11:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:54
TP Hồ Chí Minh (SGN),"10:30, 01/06/2025",Đà Nẵng (DAD),"11:55, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7100   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:55
TP Hồ Chí Minh (SGN),"11:00, 01/06/2025",Đà Nẵng (DAD),"12:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN126   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:55
TP Hồ Chí Minh (SGN),"13:25, 01/06/2025",Đà Nẵng (DAD),"14:50, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:56
TP Hồ Chí Minh (SGN),"15:10, 01/06/2025",Đà Nẵng (DAD),"16:35, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:57
TP Hồ Chí Minh (SGN),"09:10, 01/06/2025",Đà Nẵng (DAD),"10:25, 01/06/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN118   Hạng vé : K,Người lớn,1,"1,349,000 VNĐ","797,000 VNĐ","2,146,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:29:57
TP Hồ Chí Minh (SGN),"06:30, 01/06/2025",Đà Nẵng (DAD),"07:55, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH150   Hạng vé : BUSINESSSMART,Người lớn,1,"2,549,000 VNĐ","908,000 VNĐ","3,457,000 VNĐ",14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:58
TP Hồ Chí Minh (SGN),"09:05, 01/06/2025",Đà Nẵng (DAD),"10:30, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH154   Hạng vé : BUSINESSSMART,Người lớn,1,"2,549,000 VNĐ","908,000 VNĐ","3,457,000 VNĐ",14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:29:59
TP Hồ Chí Minh (SGN),"21:10, 01/06/2025",Đà Nẵng (DAD),"22:35, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6528   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:29:59
TP Hồ Chí Minh (SGN),"22:05, 01/06/2025",Đà Nẵng (DAD),"23:30, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6518   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:00
TP Hồ Chí Minh (SGN),"06:55, 01/06/2025",Đà Nẵng (DAD),"08:25, 01/06/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN110   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:01
TP Hồ Chí Minh (SGN),"20:00, 01/06/2025",Đà Nẵng (DAD),"21:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7104   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:01
TP Hồ Chí Minh (SGN),"20:45, 01/06/2025",Đà Nẵng (DAD),"22:10, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:02
TP Hồ Chí Minh (SGN),"05:45, 01/06/2025",Đà Nẵng (DAD),"07:10, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:03
TP Hồ Chí Minh (SGN),"12:15, 01/06/2025",Đà Nẵng (DAD),"13:40, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6036   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:03
TP Hồ Chí Minh (SGN),"16:00, 01/06/2025",Đà Nẵng (DAD),"17:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:04
TP Hồ Chí Minh (SGN),"16:40, 01/06/2025",Đà Nẵng (DAD),"18:05, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:05
TP Hồ Chí Minh (SGN),"18:40, 01/06/2025",Đà Nẵng (DAD),"20:05, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:05
TP Hồ Chí Minh (SGN),"19:15, 01/06/2025",Đà Nẵng (DAD),"20:40, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN146   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:06
TP Hồ Chí Minh (SGN),"08:00, 01/06/2025",Đà Nẵng (DAD),"09:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN112   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:06
TP Hồ Chí Minh (SGN),"10:00, 01/06/2025",Đà Nẵng (DAD),"11:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:07
TP Hồ Chí Minh (SGN),"10:30, 01/06/2025",Đà Nẵng (DAD),"11:55, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7100   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:08
TP Hồ Chí Minh (SGN),"11:00, 01/06/2025",Đà Nẵng (DAD),"12:25, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN126   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:08
TP Hồ Chí Minh (SGN),"13:25, 01/06/2025",Đà Nẵng (DAD),"14:50, 01/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:30:09
