Departure Location,Departure Time,Arrival Location,Arrival Time,Flight Duration,Aircraft Type,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Refund Policy,Scrape Time,Airline,Flight Code,Fare Class
TP Hồ Chí Minh (SGN),2025-06-03 09:05:00,Đà Nẵng (DAD),2025-06-03 10:25:00,1.33,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:14,Vietnam Airlines,VN118,K
TP Hồ Chí Minh (SGN),2025-06-03 10:00:00,Đà Nẵng (DAD),2025-06-03 11:25:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:14,Vietnam Airlines,VN122,K
TP Hồ Chí Minh (SGN),2025-06-03 10:30:00,Đà Nẵng (DAD),2025-06-03 11:55:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:15,Vietnam Airlines,VN7100,K
TP Hồ Chí Minh (SGN),2025-06-03 11:00:00,Đà Nẵng (DAD),2025-06-03 12:25:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:15,Vietnam Airlines,VN126,K
TP Hồ Chí Minh (SGN),2025-06-03 13:20:00,Đà Nẵng (DAD),2025-06-03 14:50:00,1.5,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:16,Vietnam Airlines,VN132,K
TP Hồ Chí Minh (SGN),2025-06-03 15:10:00,Đà Nẵng (DAD),2025-06-03 16:35:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:17,Vietnam Airlines,VN134,K
TP Hồ Chí Minh (SGN),2025-06-03 16:00:00,Đà Nẵng (DAD),2025-06-03 17:25:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:17,Vietnam Airlines,VN136,K
TP Hồ Chí Minh (SGN),2025-06-03 08:00:00,Đà Nẵng (DAD),2025-06-03 09:25:00,1.42,Airbus A321,Người lớn,1,1489000,809000,2298000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:18,Vietnam Airlines,VN112,H
TP Hồ Chí Minh (SGN),2025-06-03 06:30:00,Đà Nẵng (DAD),2025-06-03 07:55:00,1.42,Airbus A321,Người lớn,1,2549000,908000,3457000,14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:19,Bamboo Airways,QH150,BUSINESSSMART
TP Hồ Chí Minh (SGN),2025-06-03 19:40:00,Đà Nẵng (DAD),2025-06-03 21:05:00,1.42,Airbus A321,Người lớn,1,2549000,908000,3457000,14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:19,Bamboo Airways,QH178,BUSINESSSMART
TP Hồ Chí Minh (SGN),2025-06-03 09:05:00,Đà Nẵng (DAD),2025-06-03 10:30:00,1.42,Airbus A321,Người lớn,1,2549000,908000,3457000,14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:20,Bamboo Airways,QH154,BUSINESSSMART
TP Hồ Chí Minh (SGN),2025-06-03 21:10:00,Đà Nẵng (DAD),2025-06-03 22:35:00,1.42,Airbus A321,Người lớn,1,2799000,913000,3712000,7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:20,Pacific Airlines,VN6528,I
TP Hồ Chí Minh (SGN),2025-06-03 22:05:00,Đà Nẵng (DAD),2025-06-03 23:30:00,1.42,Airbus A321,Người lớn,1,2799000,913000,3712000,7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:21,Pacific Airlines,VN6518,I
TP Hồ Chí Minh (SGN),2025-06-03 06:05:00,Đà Nẵng (DAD),2025-06-03 07:30:00,1.42,Airbus A321,Người lớn,1,2799000,913000,3712000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:20,Vietnam Airlines,VN7128,I
TP Hồ Chí Minh (SGN),2025-06-03 06:55:00,Đà Nẵng (DAD),2025-06-03 08:25:00,1.5,Airbus A321,Người lớn,1,2799000,913000,3712000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:21,Vietnam Airlines,VN110,I
TP Hồ Chí Minh (SGN),2025-06-03 05:45:00,Đà Nẵng (DAD),2025-06-03 07:10:00,1.42,Airbus A321,Người lớn,1,2799000,913000,3712000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:22,Vietnam Airlines,VN106,I
TP Hồ Chí Minh (SGN),2025-06-03 15:40:00,Đà Nẵng (DAD),2025-06-03 17:00:00,1.33,Airbus A330,Người lớn,1,3090000,952000,4042000,18kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé miễn phí, thu chênh lệch giá', '- Áp dụng đổi tên mất phí', '- Miễn phí chọn chỗ trước']",2025-03-31 09:31:22,Vietjet Air,VJ656,D_Boss
TP Hồ Chí Minh (SGN),2025-06-03 20:45:00,Đà Nẵng (DAD),2025-06-03 22:10:00,1.42,Airbus A321,Người lớn,1,3099000,937000,4036000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:23,Vietnam Airlines,VN148,D
TP Hồ Chí Minh (SGN),2025-06-03 12:15:00,Đà Nẵng (DAD),2025-06-03 13:40:00,1.42,Airbus A321,Người lớn,1,3099000,937000,4036000,7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:24,Pacific Airlines,VN6036,D
TP Hồ Chí Minh (SGN),2025-06-03 16:40:00,Đà Nẵng (DAD),2025-06-03 18:05:00,1.42,Airbus A321,Người lớn,1,3099000,937000,4036000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:24,Vietnam Airlines,VN140,D
TP Hồ Chí Minh (SGN),2025-06-03 18:40:00,Đà Nẵng (DAD),2025-06-03 20:05:00,1.42,Airbus A320,Người lớn,1,3099000,937000,4036000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:25,Vietnam Airlines,VN142,D
TP Hồ Chí Minh (SGN),2025-06-03 19:15:00,Đà Nẵng (DAD),2025-06-03 20:40:00,1.42,Airbus A321,Người lớn,1,3099000,937000,4036000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:25,Vietnam Airlines,VN146,D
TP Hồ Chí Minh (SGN),2025-06-03 16:00:00,Đà Nẵng (DAD),2025-06-03 17:25:00,1.42,Airbus A321,Người lớn,1,3099000,937000,4036000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:26,Vietnam Airlines,VN136,D
TP Hồ Chí Minh (SGN),2025-06-03 09:00:00,Đà Nẵng (DAD),2025-06-03 10:25:00,1.42,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:27,Vietnam Airlines,VN7108,C
TP Hồ Chí Minh (SGN),2025-06-03 09:05:00,Đà Nẵng (DAD),2025-06-03 10:25:00,1.33,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:27,Vietnam Airlines,VN118,C
TP Hồ Chí Minh (SGN),2025-06-03 10:00:00,Đà Nẵng (DAD),2025-06-03 11:25:00,1.42,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:28,Vietnam Airlines,VN122,C
TP Hồ Chí Minh (SGN),2025-06-03 10:30:00,Đà Nẵng (DAD),2025-06-03 11:55:00,1.42,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:29,Vietnam Airlines,VN7100,C
TP Hồ Chí Minh (SGN),2025-06-03 11:00:00,Đà Nẵng (DAD),2025-06-03 12:25:00,1.42,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:29,Vietnam Airlines,VN126,C
TP Hồ Chí Minh (SGN),2025-06-03 13:20:00,Đà Nẵng (DAD),2025-06-03 14:50:00,1.5,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:30,Vietnam Airlines,VN132,C
TP Hồ Chí Minh (SGN),2025-06-03 15:10:00,Đà Nẵng (DAD),2025-06-03 16:35:00,1.42,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:31,Vietnam Airlines,VN134,C
TP Hồ Chí Minh (SGN),2025-06-03 08:00:00,Đà Nẵng (DAD),2025-06-03 09:25:00,1.42,Airbus A321,Người lớn,1,3499000,969000,4468000,18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:31:31,Vietnam Airlines,VN112,C
TP Hồ Chí Minh (SGN),2025-06-04 21:05:00,Đà Nẵng (DAD),2025-06-04 22:25:00,1.33,Airbus A321,Người lớn,1,498000,765000,1263000,7kg,,[],2025-03-31 09:31:37,Vietravel Airlines,VU680,H
TP Hồ Chí Minh (SGN),2025-06-04 13:35:00,Đà Nẵng (DAD),2025-06-04 14:50:00,1.25,Airbus A321,Người lớn,1,610000,753000,1363000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:38,Vietjet Air,VJ650,W1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 16:15:00,Đà Nẵng (DAD),2025-06-04 17:35:00,1.33,320B,Người lớn,1,610000,753000,1363000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:38,Vietjet Air,VJ1648,W1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 17:55:00,Đà Nẵng (DAD),2025-06-04 19:15:00,1.33,Airbus A321,Người lớn,1,610000,753000,1363000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:39,Vietjet Air,VJ1634,W1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 21:10:00,Đà Nẵng (DAD),2025-06-04 22:35:00,1.42,Airbus A321,Người lớn,1,739000,749000,1488000,7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:39,Pacific Airlines,VN6528,T
TP Hồ Chí Minh (SGN),2025-06-04 22:05:00,Đà Nẵng (DAD),2025-06-04 23:30:00,1.42,Airbus A321,Người lớn,1,739000,749000,1488000,7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:40,Pacific Airlines,VN6518,T
TP Hồ Chí Minh (SGN),2025-06-04 06:30:00,Đà Nẵng (DAD),2025-06-04 07:55:00,1.42,Airbus A321,Người lớn,1,769000,766000,1535000,7kg,,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:41,Bamboo Airways,QH150,ECONOMYSMART
TP Hồ Chí Minh (SGN),2025-06-04 04:55:00,Đà Nẵng (DAD),2025-06-04 06:20:00,1.42,Airbus A321,Người lớn,1,969000,767000,1736000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:41,Vietnam Airlines,VN7124,N
TP Hồ Chí Minh (SGN),2025-06-04 05:45:00,Đà Nẵng (DAD),2025-06-04 07:10:00,1.42,Airbus A321,Người lớn,1,969000,767000,1736000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:42,Vietnam Airlines,VN106,N
TP Hồ Chí Minh (SGN),2025-06-04 06:05:00,Đà Nẵng (DAD),2025-06-04 07:30:00,1.42,Airbus A321,Người lớn,1,969000,767000,1736000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:43,Vietnam Airlines,VN7128,N
TP Hồ Chí Minh (SGN),2025-06-04 09:05:00,Đà Nẵng (DAD),2025-06-04 10:30:00,1.42,Airbus A321,Người lớn,1,1069000,790000,1859000,7kg,,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:43,Bamboo Airways,QH154,ECONOMYSMART
TP Hồ Chí Minh (SGN),2025-06-04 12:15:00,Đà Nẵng (DAD),2025-06-04 13:40:00,1.42,Airbus A321,Người lớn,1,1209000,786000,1995000,7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:44,Pacific Airlines,VN6036,L
TP Hồ Chí Minh (SGN),2025-06-04 19:15:00,Đà Nẵng (DAD),2025-06-04 20:35:00,1.33,Airbus A321,Người lớn,1,610000,753000,1363000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:45,Vietjet Air,VJ1628,W1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 21:25:00,Đà Nẵng (DAD),2025-06-04 22:50:00,1.42,Airbus A321,Người lớn,1,610000,753000,1363000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:45,Vietjet Air,VJ1644,W1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 22:45:00,Đà Nẵng (DAD),2025-06-05 00:05:00,1.33,Airbus A321,Người lớn,1,610000,753000,1363000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:46,Vietjet Air,VJ1650,W1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 05:00:00,Đà Nẵng (DAD),2025-06-04 06:20:00,1.33,320B,Người lớn,1,740000,764000,1504000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:46,Vietjet Air,VJ1622,U1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 09:35:00,Đà Nẵng (DAD),2025-06-04 10:55:00,1.33,Airbus A321,Người lớn,1,740000,764000,1504000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:47,Vietjet Air,VJ1640,U1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 10:25:00,Đà Nẵng (DAD),2025-06-04 11:50:00,1.42,Airbus A321,Người lớn,1,740000,764000,1504000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:48,Vietjet Air,VJ654,U1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 14:10:00,Đà Nẵng (DAD),2025-06-04 15:35:00,1.42,Airbus A321,Người lớn,1,740000,764000,1504000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:48,Vietjet Air,VJ1630,U1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 06:50:00,Đà Nẵng (DAD),2025-06-04 08:10:00,1.33,Airbus A321,Người lớn,1,890000,776000,1666000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:49,Vietjet Air,VJ1632,J1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 12:30:00,Đà Nẵng (DAD),2025-06-04 13:50:00,1.33,320B,Người lớn,1,890000,776000,1666000,7kg,,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:31:50,Vietjet Air,VJ648,J1_ECO
TP Hồ Chí Minh (SGN),2025-06-04 06:55:00,Đà Nẵng (DAD),2025-06-04 08:25:00,1.5,Airbus A321,Người lớn,1,1089000,777000,1866000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:50,Vietnam Airlines,VN110,Q
TP Hồ Chí Minh (SGN),2025-06-04 20:00:00,Đà Nẵng (DAD),2025-06-04 21:25:00,1.42,Airbus A321,Người lớn,1,1089000,777000,1866000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:51,Vietnam Airlines,VN7104,Q
TP Hồ Chí Minh (SGN),2025-06-04 20:45:00,Đà Nẵng (DAD),2025-06-04 22:10:00,1.42,Airbus A321,Người lớn,1,1089000,777000,1866000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:52,Vietnam Airlines,VN148,Q
TP Hồ Chí Minh (SGN),2025-06-04 16:00:00,Đà Nẵng (DAD),2025-06-04 17:25:00,1.42,Airbus A321,Người lớn,1,1209000,786000,1995000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:52,Vietnam Airlines,VN136,L
TP Hồ Chí Minh (SGN),2025-06-04 16:40:00,Đà Nẵng (DAD),2025-06-04 18:05:00,1.42,Airbus A321,Người lớn,1,1209000,786000,1995000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:53,Vietnam Airlines,VN140,L
TP Hồ Chí Minh (SGN),2025-06-04 18:40:00,Đà Nẵng (DAD),2025-06-04 20:05:00,1.42,Airbus A320,Người lớn,1,1209000,786000,1995000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:52,Vietnam Airlines,VN142,L
TP Hồ Chí Minh (SGN),2025-06-04 19:15:00,Đà Nẵng (DAD),2025-06-04 20:40:00,1.42,Airbus A321,Người lớn,1,1209000,786000,1995000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:53,Vietnam Airlines,VN146,L
TP Hồ Chí Minh (SGN),2025-06-04 08:00:00,Đà Nẵng (DAD),2025-06-04 09:25:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:53,Vietnam Airlines,VN112,K
TP Hồ Chí Minh (SGN),2025-06-04 09:00:00,Đà Nẵng (DAD),2025-06-04 10:25:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:54,Vietnam Airlines,VN7108,K
TP Hồ Chí Minh (SGN),2025-06-04 09:05:00,Đà Nẵng (DAD),2025-06-04 10:25:00,1.33,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:55,Vietnam Airlines,VN118,K
TP Hồ Chí Minh (SGN),2025-06-04 10:00:00,Đà Nẵng (DAD),2025-06-04 11:25:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:55,Vietnam Airlines,VN122,K
TP Hồ Chí Minh (SGN),2025-06-04 10:30:00,Đà Nẵng (DAD),2025-06-04 11:55:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:56,Vietnam Airlines,VN7100,K
TP Hồ Chí Minh (SGN),2025-06-04 11:00:00,Đà Nẵng (DAD),2025-06-04 12:25:00,1.42,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:57,Vietnam Airlines,VN126,K
TP Hồ Chí Minh (SGN),2025-06-04 13:20:00,Đà Nẵng (DAD),2025-06-04 14:50:00,1.5,Airbus A321,Người lớn,1,1349000,797000,2146000,10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:31:57,Vietnam Airlines,VN132,K
